Sensor,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
Eye Tracker,1626.0,967.0,1600.0,1009.0,1651.0,926.0,"0,26918","0,28177","-0,92095","0,21121","0,26027","-0,94215","4,27","4,29",Valid,Valid,"236,2","64,2","692,4","301,5","67,3","673,9","438,5","276,0","452,6","253,4","0,9007","0,8957","0,8852","0,9339","0,9161","0,8575",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1626.0,983.0,1604.0,1011.0,1648.0,954.0,"0,27056","0,28248","-0,92033","0,20955","0,27037","-0,93967",0,0,Valid,Valid,"236,2","64,2","692,2","301,5","67,3","673,8","439,7","276,7","451,8","261,1","0,9010","0,9098","0,8877","0,9360","0,9144","0,8835",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1651.0,974.0,1631.0,1007.0,1670.0,940.0,"0,27986","0,28047","-0,91816","0,21777","0,26497","-0,93934",0,0,Valid,Valid,"236,1","64,2","692,2","301,5","67,3","673,8","447,1","275,6","457,7","257,4","0,9157","0,9017","0,9041","0,9326","0,9273","0,8708",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1644.0,967.0,1594.0,987.0,1694.0,948.0,"0,26786","0,27466","-0,92348","0,22621","0,26711","-0,93674","4,18","4,47",Valid,Valid,"236,1","64,2","692,2","301,5","67,3","673,8","436,9","270,1","464,2","259,4","0,9116","0,8957","0,8817","0,9137","0,9416","0,8777",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1640.0,958.0,1583.0,976.0,1697.0,941.0,"0,26450","0,27114","-0,92549","0,22743","0,26454","-0,93718",0,0,Valid,Valid,"236,1","64,2","692,1","301,5","67,3","673,7","433,9","267,0","465,0","257,5","0,9092","0,8872","0,8751","0,9033","0,9433","0,8711",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1644.0,961.0,1583.0,976.0,1704.0,947.0,"0,26461","0,27109","-0,92547","0,23005","0,26638","-0,93601",0,0,Valid,Valid,"236,1","64,2","692,2","301,4","67,4","673,7","434,0","267,0","467,0","259,1","0,9115","0,8900","0,8752","0,9033","0,9478","0,8766",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1666.0,960.0,1614.0,965.0,1718.0,955.0,"0,27507","0,26674","-0,92368","0,23481","0,26898","-0,93408","3,87","4,49",Valid,Valid,"236,1","64,2","692,2","301,5","67,4","673,8","442,2","264,1","470,8","261,4","0,9247","0,8890","0,8933","0,8937","0,9562","0,8843",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1654.0,980.0,1578.0,1006.0,1730.0,954.0,"0,26203","0,28158","-0,92307","0,23928","0,26841","-0,93311",0,0,Valid,Valid,"236,1","64,3","692,2","301,4","67,4","673,7","432,6","275,4","474,2","261,2","0,9178","0,9078","0,8721","0,9319","0,9635","0,8837",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1624.0,959.0,1578.0,1006.0,1670.0,911.0,"0,26209","0,28149","-0,92308","0,21842","0,25430","-0,94214",0,0,Valid,Valid,"236,0","64,3","692,3","301,4","67,5","673,7","432,6","275,4","457,6","249,3","0,8996","0,8878","0,8721","0,9319","0,9270","0,8436",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
Eye Tracker,1625.0,959.0,1581.0,1008.0,1670.0,911.0,"0,26276","0,28179","-0,92280","0,21840","0,25426","-0,94215","3,89","4,55",Valid,Valid,"236,0","64,4","692,3","301,4","67,5","673,7","433,2","275,8","457,6","249,3","0,9003","0,8884","0,8735","0,9331","0,9270","0,8436",Fixation,525.0,14.0,1645.0,967.0,"0,9123","0,8952"
