Sensor,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
1,1437.0,949.0,1437.0,949.0,0.0,0.0,0.25641,0.2544,-0.93249,0.0,0.0,0.0,3.2,0.0,1,0,196.8,64.3,716.4,0.0,0.0,0.0,393.8,259.8,0.0,0.0,0.787,0.8789,0.787,0.8789,0.0,0.0,1,158.0,11.0,1494.0,908.0,0.8213,0.8409
1,1447.0,920.0,1447.0,920.0,0.0,0.0,0.26037,0.24439,-0.93407,0.0,0.0,0.0,0.0,0.0,1,0,196.8,64.3,716.5,0.0,0.0,0.0,396.6,251.8,0.0,0.0,0.7931,0.8519,0.7931,0.8519,0.0,0.0,1,158.0,11.0,1494.0,908.0,0.8213,0.8409
1,1496.0,908.0,1496.0,908.0,0.0,0.0,0.27681,0.23924,-0.93067,0.0,0.0,0.0,0.0,0.0,1,0,196.8,64.3,716.5,0.0,0.0,0.0,409.9,248.5,0.0,0.0,0.8224,0.8408,0.8224,0.8408,0.0,0.0,1,158.0,11.0,1494.0,908.0,0.8213,0.8409
1,1496.0,912.0,1496.0,912.0,0.0,0.0,0.27685,0.24048,-0.93033,0.0,0.0,0.0,3.26,0.0,1,0,196.8,64.3,716.6,0.0,0.0,0.0,410.1,249.5,0.0,0.0,0.8227,0.8442,0.8227,0.8442,0.0,0.0,1,158.0,11.0,1494.0,908.0,0.8213,0.8409
1,1498.0,902.0,1498.0,902.0,0.0,0.0,0.2776,0.2373,-0.93093,0.0,0.0,0.0,0.0,0.0,1,0,196.9,64.3,716.5,0.0,0.0,0.0,410.5,247.0,0.0,0.0,0.8237,0.8356,0.8237,0.8356,0.0,0.0,1,158.0,11.0,1494.0,908.0,0.8213,0.8409
1,1511.0,915.0,1511.0,915.0,0.0,0.0,0.28152,0.24115,-0.92876,0.0,0.0,0.0,0.0,0.0,1,0,196.8,64.3,716.5,0.0,0.0,0.0,414.0,250.4,0.0,0.0,0.8314,0.8471,0.8314,0.8471,0.0,0.0,1,158.0,11.0,1494.0,908.0,0.8213,0.8409
1,1522.0,904.0,1522.0,904.0,0.0,0.0,0.28561,0.23739,-0.92848,0.0,0.0,0.0,3.15,0.0,1,0,196.9,64.3,716.5,0.0,0.0,0.0,417.3,247.5,0.0,0.0,0.8385,0.8375,0.8385,0.8375,0.0,0.0,1,158.0,11.0,1494.0,908.0,0.8213,0.8409
1,1530.0,882.0,1530.0,882.0,0.0,0.0,0.28873,0.22959,-0.92947,0.0,0.0,0.0,0.0,0.0,1,0,196.9,64.4,716.4,0.0,0.0,0.0,419.4,241.3,0.0,0.0,0.8433,0.8165,0.8433,0.8165,0.0,0.0,2,17.0,77.0,0.0,0.0,0.0,0.0
1,1441.0,946.0,1441.0,946.0,0.0,0.0,0.25768,0.25307,-0.9325,0.0,0.0,0.0,0.0,0.0,1,0,196.8,64.4,716.5,0.0,0.0,0.0,394.8,258.8,0.0,0.0,0.7892,0.8756,0.7892,0.8756,0.0,0.0,2,17.0,77.0,0.0,0.0,0.0,0.0
1,1436.0,942.0,1436.0,942.0,0.0,0.0,0.2563,0.25213,-0.93314,0.0,0.0,0.0,3.16,0.0,1,0,196.9,64.3,716.4,0.0,0.0,0.0,393.6,257.9,0.0,0.0,0.7867,0.8726,0.7867,0.8726,0.0,0.0,1,133.0,12.0,1454.0,936.0,0.7975,0.8665
