Sensor,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
Eye Tracker,846.0,282.0,756.0,262.0,936.0,302.0,"-0,05846","0,17975","-0,98197","-0,08934","0,18762","-0,97817",0,0,Valid,Valid,"237,4","-21,3","507,8","302,0","-12,9","498,7","207,1","71,6","256,5","82,7","0,4312","0,2611","0,3771","0,2424","0,4854","0,2799",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,846.0,279.0,757.0,257.0,934.0,302.0,"-0,05743","0,17797","-0,98236","-0,09046","0,18871","-0,97786","4,00","4,14",Valid,Valid,"237,3","-22,0","508,7","302,2","-14,0","500,3","207,6","70,2","255,9","82,5","0,4312","0,2584","0,3781","0,2376","0,4842","0,2793",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,844.0,266.0,756.0,255.0,931.0,277.0,"-0,05814","0,17739","-0,98242","-0,09199","0,17722","-0,97986",0,0,Valid,Valid,"237,4","-22,3","509,3","302,3","-14,8","501,6","207,3","69,7","255,3","75,9","0,4300","0,2462","0,3773","0,2357","0,4828","0,2568",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,837.0,274.0,747.0,246.0,928.0,302.0,"-0,06281","0,17352","-0,98283","-0,09359","0,19086","-0,97715",0,0,Valid,Valid,"237,3","-22,6","509,7","302,4","-15,5","502,6","204,7","67,4","254,3","82,6","0,4262","0,2538","0,3718","0,2280","0,4807","0,2796",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,838.0,272.0,749.0,246.0,928.0,297.0,"-0,06202","0,17287","-0,98299","-0,09351","0,18932","-0,97745","3,93","4,15",Valid,Valid,"237,3","-22,1","508,9","302,6","-16,1","503,5","205,2","67,4","254,4","81,4","0,4268","0,2516","0,3728","0,2279","0,4808","0,2754",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,842.0,273.0,756.0,248.0,928.0,297.0,"-0,05817","0,17326","-0,98316","-0,09367","0,18979","-0,97735",0,0,Valid,Valid,"237,4","-21,7","508,3","302,6","-16,6","504,2","207,3","67,9","254,3","81,3","0,4290","0,2525","0,3774","0,2297","0,4806","0,2752",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,843.0,263.0,754.0,254.0,931.0,272.0,"-0,05912","0,17580","-0,98265","-0,09193","0,17746","-0,97982",0,0,Valid,Valid,"237,3","-21,4","507,7","302,7","-17,0","504,9","206,7","69,5","255,3","74,5","0,4295","0,2435","0,3762","0,2351","0,4828","0,2519",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,845.0,266.0,758.0,255.0,932.0,277.0,"-0,05724","0,17618","-0,98269","-0,09188","0,18071","-0,97923","3,88","4,13",Valid,Valid,"237,3","-21,1","507,3","302,7","-17,3","505,4","207,8","69,9","255,3","75,9","0,4307","0,2466","0,3784","0,2364","0,4829","0,2569",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,842.0,263.0,755.0,259.0,929.0,267.0,"-0,05898","0,17760","-0,98233","-0,09325","0,17533","-0,98008",0,0,Valid,Valid,"237,4","-20,8","506,9","302,8","-17,5","505,7","206,9","70,9","254,7","72,9","0,4291","0,2433","0,3767","0,2398","0,4815","0,2468",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,842.0,276.0,754.0,277.0,930.0,276.0,"-0,05945","0,18647","-0,98066","-0,09297","0,18021","-0,97922",0,0,Valid,Valid,"237,3","-20,6","506,7","302,8","-17,7","506,1","206,6","75,7","254,8","75,4","0,4288","0,2557","0,3760","0,2562","0,4817","0,2551",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,844.0,266.0,758.0,258.0,930.0,274.0,"-0,05730","0,17643","-0,98264","-0,09282","0,17959","-0,97935","3,85","4,13",Valid,Valid,"237,4","-20,5","506,5","302,9","-17,9","506,4","207,8","70,5","254,9","75,0","0,4304","0,2460","0,3786","0,2385","0,4821","0,2536",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,844.0,270.0,754.0,279.0,934.0,261.0,"-0,05990","0,18727","-0,98048","-0,09082","0,17321","-0,98069",0,0,Valid,Valid,"237,5","-20,2","506,3","303,0","-17,9","506,6","206,5","76,5","256,1","71,5","0,4302","0,2504","0,3758","0,2587","0,4846","0,2420",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,838.0,277.0,746.0,277.0,930.0,278.0,"-0,06411","0,18566","-0,98052","-0,09308","0,18185","-0,97891",0,0,Valid,Valid,"237,4","-20,2","506,2","303,0","-18,0","506,8","204,3","75,7","254,9","76,1","0,4264","0,2568","0,3710","0,2561","0,4819","0,2576",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,830.0,260.0,732.0,251.0,927.0,269.0,"-0,07165","0,17251","-0,98240","-0,09461","0,17706","-0,97964","3,40","4,09",Valid,Valid,"237,5","-20,1","506,2","303,1","-18,1","507,0","200,6","68,8","254,2","73,6","0,4215","0,2409","0,3627","0,2328","0,4804","0,2489",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,839.0,267.0,751.0,264.0,926.0,270.0,"-0,06164","0,17893","-0,98193","-0,09531","0,17746","-0,97950",0,0,Valid,Valid,"237,6","-19,9","506,1","303,2","-18,0","507,0","205,8","72,3","253,9","73,8","0,4269","0,2473","0,3741","0,2448","0,4797","0,2499",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,840.0,262.0,752.0,261.0,927.0,264.0,"-0,06125","0,17721","-0,98227","-0,09470","0,17429","-0,98013",0,0,Valid,Valid,"237,5","-19,8","506,1","303,2","-18,0","507,1","206,0","71,5","254,2","72,2","0,4275","0,2430","0,3745","0,2419","0,4804","0,2442",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,841.0,264.0,751.0,261.0,932.0,266.0,"-0,06143","0,17709","-0,98228","-0,09257","0,17535","-0,98014","3,86","4,04",Valid,Valid,"237,5","-19,7","506,1","303,3","-18,0","507,2","205,9","71,5","255,3","72,8","0,4287","0,2441","0,3744","0,2419","0,4830","0,2462",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,838.0,259.0,743.0,255.0,933.0,264.0,"-0,06603","0,17326","-0,98266","-0,09221","0,17388","-0,98044",0,0,Valid,Valid,"237,6","-19,6","506,0","303,3","-17,8","507,2","203,6","69,7","255,6","72,1","0,4264","0,2399","0,3693","0,2357","0,4835","0,2440",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,838.0,257.0,744.0,249.0,933.0,264.0,"-0,06543","0,17045","-0,98319","-0,09196","0,17414","-0,98042",0,0,Valid,Valid,"237,5","-19,5","506,0","303,3","-17,8","507,2","203,9","68,2","255,7","72,3","0,4268","0,2378","0,3699","0,2308","0,4837","0,2447",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,836.0,256.0,743.0,250.0,930.0,262.0,"-0,06607","0,17069","-0,98311","-0,09377","0,17265","-0,98051","3,81","4,00",Valid,Valid,"237,5","-19,3","505,8","303,3","-17,5","507,0","203,6","68,5","254,8","71,7","0,4255","0,2372","0,3692","0,2317","0,4817","0,2428",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,844.0,267.0,757.0,269.0,930.0,265.0,"-0,05849","0,18012","-0,98190","-0,09334","0,17379","-0,98035",0,0,Valid,Valid,"237,6","-19,1","505,6","303,3","-17,3","506,8","207,5","73,7","255,0","72,5","0,4301","0,2473","0,3779","0,2493","0,4822","0,2454",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,841.0,267.0,760.0,265.0,923.0,270.0,"-0,05708","0,17805","-0,98237","-0,09699","0,17604","-0,97959",0,0,Valid,Valid,"237,5","-19,0","505,6","303,2","-17,3","506,8","208,2","72,6","253,1","73,8","0,4286","0,2476","0,3794","0,2456","0,4779","0,2497",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,843.0,267.0,759.0,263.0,928.0,271.0,"-0,05729","0,17705","-0,98253","-0,09483","0,17689","-0,97965","3,79","4,01",Valid,Valid,"237,6","-19,0","505,6","303,3","-17,2","506,8","208,1","72,1","254,2","74,3","0,4298","0,2476","0,3792","0,2439","0,4805","0,2513",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
Eye Tracker,850.0,251.0,758.0,257.0,942.0,244.0,"-0,05792","0,17348","-0,98313","-0,08745","0,16288","-0,98276",0,0,Valid,Valid,"237,6","-18,9","505,5","303,3","-17,2","506,7","207,8","70,3","258,2","66,8","0,4340","0,2320","0,3786","0,2379","0,4893","0,2261",Fixation,500.0,16.0,843.0,271.0,"0,4297","0,2509"
