Sensor,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm)
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,291.0,85.0,0.0,0.0,0,0
Eye Tracker,1559.0,265.0,1501.0,357.0,1618.0,172.0,"0,37892","-0,09387","-0,92065","0,32151","-0,21572","-0,92201",0,0,Valid,Valid,"247,7","138,3","397,4","305,4","139,6","395,8","411,3","97,8","443,4","47,0","0,8606","0,2450","0,8254","0,3310","0,8958","0,1589",Unclassified,8.0,79.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,8.0,86.0,0.0,0.0,0,0
Eye Tracker,1457.0,290.0,0.0,0.0,1457.0,290.0,0,0,0,"0,22895","-0,14619","-0,96240",0,"2,93",Invalid,Valid,0,0,0,"305,1","139,4","395,9",0,0,"399,3","79,2","0,7990","0,2681",0,0,"0,7990","0,2681",Saccade,25.0,25.0,0.0,0.0,0,0
Eye Tracker,1232.0,512.0,1232.0,512.0,0.0,0.0,"0,22286","0,00333","-0,97485",0,0,0,0,0,Valid,Invalid,"246,7","138,7","397,6",0,0,0,"337,6","140,0",0,0,"0,6635","0,4738","0,6635","0,4738",0,0,Saccade,25.0,25.0,0.0,0.0,0,0
Eye Tracker,980.0,581.0,980.0,581.0,0.0,0.0,"0,05377","0,05080","-0,99726",0,0,0,0,0,Valid,Invalid,"247,1","138,9","397,7",0,0,0,"268,5","159,1",0,0,"0,5118","0,5383","0,5118","0,5383",0,0,Saccade,25.0,25.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,8.0,87.0,0.0,0.0,0,0
Eye Tracker,980.0,581.0,980.0,581.0,0.0,0.0,"0,05652","0,05006","-0,99715",0,0,0,0,0,Valid,Invalid,"246,0","139,1","397,8",0,0,0,"268,5","159,1",0,0,"0,5118","0,5383","0,5118","0,5383",0,0,Unclassified,8.0,80.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,8.0,88.0,0.0,0.0,0,0
Eye Tracker,995.0,665.0,995.0,665.0,0.0,0.0,"0,06582","0,10661","-0,99212",0,0,0,"2,73",0,Valid,Invalid,"246,2","139,1","397,9",0,0,0,"272,6","181,9",0,0,"0,5209","0,6154","0,5209","0,6154",0,0,Saccade,25.0,26.0,0.0,0.0,0,0
Eye Tracker,1000.0,674.0,1000.0,674.0,0.0,0.0,"0,07001","0,11296","-0,99113",0,0,0,0,0,Valid,Invalid,"245,9","139,2","397,8",0,0,0,"274,0","184,5",0,0,"0,5239","0,6242","0,5239","0,6242",0,0,Saccade,25.0,26.0,0.0,0.0,0,0
Eye Tracker,969.0,717.0,969.0,717.0,0.0,0.0,"0,04707","0,14173","-0,98879",0,0,0,0,0,Valid,Invalid,"246,5","139,1","397,8",0,0,0,"265,5","196,2",0,0,"0,5052","0,6637","0,5052","0,6637",0,0,Saccade,25.0,26.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,25.0,89.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,25.0,89.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,25.0,89.0,0.0,0.0,0,0
Eye Tracker,971.0,729.0,971.0,729.0,0.0,0.0,"0,04966","0,14964","-0,98749",0,0,0,"2,96",0,Valid,Invalid,"246,1","139,1","397,9",0,0,0,"266,2","199,4",0,0,"0,5067","0,6747","0,5067","0,6747",0,0,Unclassified,17.0,81.0,0.0,0.0,0,0
Eye Tracker,973.0,727.0,973.0,727.0,0.0,0.0,"0,05159","0,14865","-0,98754",0,0,0,0,0,Valid,Invalid,"245,8","139,2","397,8",0,0,0,"266,6","199,0",0,0,"0,5076","0,6734","0,5076","0,6734",0,0,Unclassified,17.0,81.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,8.0,90.0,0.0,0.0,0,0
Eye Tracker,990.0,755.0,990.0,755.0,0.0,0.0,"0,06326","0,16425","-0,98439",0,0,0,"2,80",0,Valid,Invalid,"246,2","141,0","393,6",0,0,0,"271,5","206,6",0,0,"0,5184","0,6992","0,5184","0,6992",0,0,Unclassified,17.0,82.0,0.0,0.0,0,0
Eye Tracker,992.0,756.0,992.0,756.0,0.0,0.0,"0,06501","0,16527","-0,98410",0,0,0,0,0,Valid,Invalid,"245,8","140,8","393,9",0,0,0,"271,8","207,0",0,0,"0,5191","0,7003","0,5191","0,7003",0,0,Unclassified,17.0,82.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,25.0,91.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,25.0,91.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,25.0,91.0,0.0,0.0,0,0
Eye Tracker,965.0,733.0,965.0,733.0,0.0,0.0,"0,04508","0,15088","-0,98752",0,0,0,0,0,Valid,Invalid,"246,5","140,4","395,0",0,0,0,"264,6","200,7",0,0,"0,5032","0,6791","0,5032","0,6791",0,0,Unclassified,8.0,83.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,17.0,92.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,17.0,92.0,0.0,0.0,0,0
Eye Tracker,945.0,674.0,0.0,0.0,945.0,674.0,0,0,0,"-0,11164","0,10894","-0,98776",0,0,Invalid,Valid,0,0,0,"303,6","140,9","393,7",0,0,"259,1","184,3","0,4913","0,6237",0,0,"0,4913","0,6237",Unclassified,17.0,84.0,0.0,0.0,0,0
Eye Tracker,947.0,673.0,0.0,0.0,947.0,673.0,0,0,0,"-0,10983","0,10865","-0,98799",0,"3,01",Invalid,Valid,0,0,0,"303,4","140,8","393,9",0,0,"259,7","184,1","0,4924","0,6230",0,0,"0,4924","0,6230",Unclassified,17.0,84.0,0.0,0.0,0,0
Eye Tracker,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Invalid,Invalid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EyesNotFound,8.0,93.0,0.0,0.0,0,0
Eye Tracker,927.0,677.0,903.0,686.0,950.0,668.0,"0,00249","0,12356","-0,99233","-0,10893","0,10930","-0,98802",0,0,Valid,Valid,"246,5","138,0","400,5","304,3","138,7","398,7","247,5","187,9","260,4","182,8","0,4798","0,6271","0,4657","0,6356","0,4940","0,6186",Saccade,33.0,27.0,0.0,0.0,0,0
Eye Tracker,955.0,678.0,959.0,699.0,952.0,657.0,"0,04087","0,13464","-0,99005","-0,10792","0,10521","-0,98858","2,87","3,10",Valid,Valid,"246,1","136,1","404,8","304,8","136,8","403,0","262,8","191,2","260,8","179,7","0,4972","0,6275","0,4994","0,6468","0,4949","0,6081",Saccade,33.0,27.0,0.0,0.0,0,0
Eye Tracker,982.0,666.0,980.0,687.0,983.0,644.0,"0,05506","0,12970","-0,99002","-0,08664","0,09993","-0,99122",0,0,Valid,Valid,"245,8","134,6","408,4","305,1","135,3","406,7","268,5","188,1","269,5","176,3","0,5130","0,6165","0,5119","0,6364","0,5141","0,5966",Saccade,33.0,27.0,0.0,0.0,0,0
Eye Tracker,995.0,657.0,1001.0,675.0,990.0,638.0,"0,06712","0,12445","-0,98995","-0,08364","0,09932","-0,99153",0,0,Valid,Valid,"246,3","133,1","411,9","306,1","133,5","410,9","274,3","184,9","271,4","174,6","0,5214","0,6082","0,5245","0,6254","0,5182","0,5909",Saccade,33.0,27.0,0.0,0.0,0,0
Eye Tracker,992.0,645.0,991.0,662.0,993.0,627.0,"0,06075","0,11851","-0,99109","-0,08242","0,09592","-0,99197","3,00","3,20",Valid,Valid,"246,1","131,4","415,9","306,6","131,5","415,4","271,5","181,1","272,1","171,7","0,5191","0,5968","0,5185","0,6128","0,5197","0,5809",Unclassified,33.0,85.0,0.0,0.0,0,0
Eye Tracker,984.0,653.0,984.0,653.0,0.0,0.0,"0,05642","0,11590","-0,99166",0,0,0,0,0,Valid,Invalid,"245,8","129,8","419,7",0,0,0,"269,7","178,8",0,0,"0,5144","0,6050","0,5144","0,6050",0,0,Unclassified,33.0,85.0,0.0,0.0,0,0
Eye Tracker,1003.0,619.0,0.0,0.0,1003.0,619.0,0,0,0,"-0,07696","0,09629","-0,99237",0,0,Invalid,Valid,0,0,0,"307,8","128,2","423,1",0,0,"275,0","169,3","0,5261","0,5728",0,0,"0,5261","0,5728",Unclassified,33.0,85.0,0.0,0.0,0,0
Eye Tracker,989.0,634.0,978.0,664.0,1000.0,604.0,"0,05134","0,12773","-0,99048","-0,07958","0,09061","-0,99270","3,16","3,29",Valid,Valid,"246,0","126,6","427,0","308,4","126,3","427,5","268,1","181,7","274,1","165,4","0,5175","0,5871","0,5110","0,6147","0,5241","0,5595",Unclassified,33.0,85.0,0.0,0.0,0,0
Eye Tracker,979.0,617.0,968.0,652.0,990.0,582.0,"0,04487","0,12375","-0,99130","-0,08638","0,08013","-0,99303",0,0,Valid,Valid,"245,7","124,6","431,8","309,0","124,4","432,2","265,3","178,5","271,4","159,3","0,5114","0,5713","0,5048","0,6038","0,5181","0,5389",Saccade,25.0,28.0,0.0,0.0,0,0
Eye Tracker,992.0,574.0,0.0,0.0,992.0,574.0,0,0,0,"-0,08595","0,07807","-0,99324",0,0,Invalid,Valid,0,0,0,"309,5","122,9","435,5",0,0,"271,9","157,1","0,5192","0,5317",0,0,"0,5192","0,5317",Saccade,25.0,28.0,0.0,0.0,0,0
